ra,dec,mu_0,m_tot,r_e,n,ell,g-i,g-r,A_g,A_r,A_i
212.919988656,0.517706223993,23.4155923088,21.5775689929,5.0687616,1.85169,0.606837,0.832371629674,0.506922589271,0.112322534519,0.0795950901898,0.0568040036929
213.002611812,-0.0105852835498,26.4796246256,21.9181722885,5.331144,0.480787,0.4935,1.06008622703,0.69331949948,0.130909643173,0.0927664684534,0.0662039179054
213.235771185,0.578089674215,24.7181363553,22.1465815228,3.8074512,1.41006,0.357616,0.806462949087,0.677513476652,0.0963891931046,0.0683042503565,0.0487461585914
210.695447585,0.206868525976,20.1410180489,23.3009351473,3.5973336,4.14058,0.482097,0.629294472839,0.611423158015,0.119690673499,0.0848163727143,0.0605302354378
209.949216291,-0.0316663412886,23.1403095032,18.0852641634,6.044136,0.729405,0.138464,0.494779131117,0.290563878617,0.114900047727,0.0814215927445,0.0581075094444
209.737022432,0.24274569965,26.2518585253,20.165410226,10.0431576,0.385634,0.477538,1.2625044973,0.650070415085,0.111583574663,0.0790714412475,0.0564302952596
182.852467016,-0.427347492679,17.0912073114,21.816042801,4.8702696,5.0,0.6598,0.687731080774,0.246217696412,0.0575551145418,0.0407852667539,0.0291069014154
182.790177736,-0.266263593369,20.1529601356,23.3647565079,2.6294352,3.76896,0.540003,0.752026229181,0.37462166202,0.0615644662673,0.0436264126874,0.0311345197485
182.672679678,-0.195248809385,23.8492009839,20.7624345277,8.1589032,1.93756,0.442862,0.870021953832,0.481848544121,0.0717455353951,0.0508410212157,0.0362833128274
181.514989066,0.61914849391,25.9870923372,21.4973342569,4.6678464,0.649645,0.231956,1.37700773707,0.904846613932,0.0711080467876,0.0503892778194,0.0359609206612
181.047815461,0.513142029213,17.7169478599,22.5960904863,4.3201872,5.0,0.62493,0.397206927127,0.150902006194,0.0601006113199,0.0425890815137,0.0303942157464
178.796218628,-0.164514224203,24.6700896219,22.4010221099,3.2804016,1.65922,0.0,0.609734203339,0.423743789736,0.0515232919454,0.0365109377813,0.0260564745842
179.639615984,0.0913112875139,22.0476952374,23.065390866,4.7747952,3.09827,0.697496,0.676947836103,0.250348984038,0.0760559432251,0.0538955044629,0.0384631819279
179.418348266,0.00432462438228,25.6854797619,22.1700899468,3.5730576,0.760303,0.375996,0.891743274234,0.681497853999,0.0724547781046,0.0513436117036,0.0366419926388
177.096326485,-0.67117870514,24.317632561,22.9618015942,2.5318608,1.8456,0.0,0.843078400012,0.738126302046,0.0652291924876,0.0462233467334,0.0329878532995
177.402237534,0.0340114149268,16.2525926955,21.3192328889,4.0773264,5.0,0.645703,1.21307726896,0.703065526864,0.0714806152633,0.0506532909274,0.0361493368251
141.423754537,-0.160135699209,23.4301525622,21.0456483164,4.2670824,1.88499,0.0272448,1.27543977669,0.902605523924,0.0946249118092,0.0670540281333,0.0478539223038
141.360213906,0.0953832453065,24.3534273799,21.9577792711,4.948692,1.88748,0.266101,0.828967581117,0.415581757914,0.0917947813959,0.06504851351,0.0464226624133
140.961080793,-0.0292300522317,18.2780747533,21.7499229837,6.888,5.0,0.460677,0.495977820638,0.500988701143,0.0765727351684,0.0542617186114,0.0387245351068
139.461077325,0.539408013712,25.8367286966,20.2039193191,8.9141808,0.58139,0.448974,0.921451723441,0.411095137546,0.112039122684,0.0793942561303,0.0566606760249
139.393626672,0.198816493949,25.0179107206,22.3000924211,3.2584608,1.11452,0.381727,0.365815403969,0.304360510768,0.131609804278,0.0932626234461,0.0665580049474
139.231097626,0.288586030954,16.0888794747,19.5391224183,5.4189744,5.0,0.11112,1.19992694356,0.785159906286,0.0898709316465,0.0636852163322,0.0454497288098
139.895782639,0.404168872708,25.9339398829,20.5761708742,8.7595872,0.557978,0.570236,0.362149835682,0.452804716522,0.0836750651465,0.0592946409684,0.0423163413284
138.266032732,0.639559065481,20.1347598474,23.4059327528,3.765972,4.09628,0.607587,0.218005990824,0.151396947264,0.0774503425561,0.0548836173202,0.0391683606803
136.813625657,0.413837598429,19.0323188571,22.5789655956,5.1329544,4.66912,0.516402,0.366165282477,0.352775135664,0.0963229162205,0.0682572845843,0.0487126408972
135.869081129,-0.0396711707871,25.3517239347,21.7017968475,2.6241096,0.34782,0.219145,0.518794010772,0.296661015746,0.114403873766,0.0810699891118,0.0578565832378
136.423619408,-0.242032358754,24.2733378126,22.3525831941,3.7776312,1.39288,0.651805,0.480762054926,0.360261525124,0.11418087475,0.0809119653736,0.0577438076761
135.588425339,0.578391133487,21.862790544,23.2377048159,2.7199368,2.66213,0.698424,0.745795670085,0.460560747914,0.105942681807,0.0750741367211,0.053577570292
133.921338555,-0.77940527302,25.6462296437,21.6323053032,4.7994072,0.500538,0.613496,0.945734911141,0.787942055729,0.0902440423491,0.0639496136783,0.0456384191899
133.439248242,0.217567439329,26.3052254244,21.8982646619,4.2383376,0.0508537,0.486855,0.527900842766,0.713258709552,0.118530107371,0.0839939610229,0.0599433113367
132.587284889,0.555892050491,25.5130150505,20.8141141062,4.9433496,0.661304,0.15637,1.14611657704,0.613407745826,0.121406121107,0.0860319899335,0.0613977754436
132.559502518,0.65065750126,26.7570056005,22.2309754552,4.9982016,0.041485,0.588273,0.830941196989,0.688828078217,0.11224812491,0.0795423613266,0.0567663730986
131.944675393,0.599432005367,21.8046520374,22.6976197756,5.2567032,3.30626,0.588684,0.67400013094,0.118759076884,0.125087571987,0.0886407755714,0.0632595670272
130.184865965,-1.00836948675,25.1955081991,21.3557495761,4.3058232,0.911851,0.27482,0.575679614019,0.698580533543,0.0966622182702,0.0684977241129,0.0488842334895
132.335525019,0.490236786409,26.1178305963,22.7144495963,3.52716,0.770641,0.413738,1.11760450577,0.765945548716,0.131946234143,0.0935010276587,0.0667281450118
130.870111089,-0.194412355859,24.6199954601,22.3617182372,3.429132,1.24361,0.549507,0.540871267617,0.383050584765,0.0937872623026,0.0664604447681,0.0474303043194
131.191714862,-0.840824688413,24.6176577271,20.1912131668,7.631484,1.40755,0.121026,0.497609066692,0.605169336171,0.115049387088,0.081527419059,0.0581830336803
131.184237685,-0.54346144165,21.9397071647,21.8615952855,5.2140816,2.68786,0.672115,1.06817407487,0.526190665894,0.122884380955,0.0870795288486,0.0621453643245
131.218072134,-0.525514060074,14.6385568426,19.0628235842,3.2623752,5.0,0.0,1.15928851446,0.774338547523,0.110841269838,0.078545421961,0.0560548952013
130.592813732,0.231485474674,26.4976062185,22.4356198466,3.5874888,0.460884,0.310281,0.819769037527,0.738152428024,0.103218637658,0.0731437979817,0.0521999605849
128.508263105,-0.134338797302,22.2237588694,19.2516870579,4.2169848,1.29728,0.372157,0.375813387893,0.301543091471,0.111990903536,0.0793600866069,0.0566362905291
129.906898525,-0.94306653429,22.5844258173,19.1996035105,3.8242176,0.976991,0.331794,0.592081017343,0.44048969454,0.0916297002772,0.0649315321173,0.0463391772203
128.74190999,0.483664349342,18.0949354368,21.5435287662,5.1707712,5.0,0.0222529,0.771171359035,0.471139064892,0.122365549672,0.0867118695638,0.0618829798065
129.057364289,0.268862675099,25.0341585665,22.2411434795,2.8159488,0.659096,0.552001,0.798733392827,0.244580772439,0.125105376983,0.0886533927217,0.0632685714098
224.534400178,-1.81548952269,22.2621964277,19.4287130007,3.8543064,1.40933,0.203086,0.221922496188,0.18017587451,0.17748173498,0.12576883849,0.0897564604678
224.53608748,-1.49117394909,23.9728859459,22.8432634639,2.9516928,1.55381,0.638931,0.667235750949,0.387161345606,0.177367636865,0.125687985171,0.0896987585137
224.62197111,-1.22804074645,26.1543958825,21.647560866,4.9473144,0.808447,0.130018,0.393857784796,0.272333017468,0.178057761689,0.126177028157,0.0900477699851
224.526394809,-0.745986535904,26.2477443467,22.463947542,3.3873168,0.01,0.547491,0.865815108666,0.484829883586,0.16935024516,0.120006622846,0.0856441852261
224.870654448,-0.568157665221,24.4867301912,20.9966060258,8.4012936,1.49455,0.645542,1.24686381968,0.86315185815,0.16486671608,0.11682946073,0.0833767648593
225.615147689,-1.37637584978,23.3365228467,21.2288202418,5.6368032,2.12312,0.342338,0.998828296343,0.494496063064,0.207455205214,0.147008931378,0.104914710957
225.579550217,-1.50354846888,24.1166341317,21.5902397237,3.641736,1.55244,0.143334,0.831218757638,0.446169571512,0.198745193479,0.140836757891,0.100509864317
223.112478144,-0.922582727543,25.9781694114,22.9657718288,2.549484,0.0962243,0.606332,0.649853779825,0.46599661414,0.126390329397,0.0895639482368,0.0639184004222
222.446810372,-2.08725848002,21.4747352076,18.7685762737,5.1829008,1.61849,0.4413,0.553726091287,0.351122558785,0.191722929835,0.13586057292,0.0969585494216
221.949387952,-1.74000712355,23.206283505,19.1150994871,4.5328584,0.751003,0.349814,0.42898513446,0.303324041431,0.159103811277,0.112745694908,0.0804623357372
221.96969742,-0.644110509812,25.7360246735,21.8614133714,4.8418944,0.791263,0.505223,0.959433628799,0.587969955437,0.124067055794,0.0879176074312,0.0627434692929
221.683758346,-1.74950923856,17.3821511225,21.4412987424,6.9602232,5.0,0.692483,1.06959510523,0.523053004372,0.148041682236,0.104906741108,0.0748679710659
221.510926045,-1.79310918955,25.2951207559,20.8491087158,5.995248,0.932627,0.325154,0.44258231929,0.625023411231,0.139838980672,0.0990940627035,0.0707196824619
221.391452669,-2.07940597822,23.4882930277,20.7490917204,4.8148464,1.41284,0.529045,0.625284977564,0.461951775316,0.160878109184,0.1140030152,0.081359637648
220.535134362,-0.767532788393,24.5948411464,20.2402809287,7.9733472,1.11752,0.531507,0.732593151615,0.500986733579,0.10800534485,0.0765358011295,0.0546207048654
220.473084712,-0.899789955198,23.8744343886,21.8344526578,4.5975048,1.51093,0.679963,1.04652790124,0.860365088317,0.117454111206,0.0832314781232,0.0593991561464
219.868678903,-1.82496045572,22.7127773862,20.6736245907,6.0078984,2.17438,0.40457,0.716922943287,0.473879435936,0.121851366609,0.0863475041448,0.061622945996
217.933331985,-1.97494876866,24.980530707,20.9744439434,3.8953488,0.561337,0.371508,1.24703936304,0.932436607924,0.121411246556,0.0860356219797,0.0614003674975
219.079310955,-2.06244722978,23.6565787743,20.1717160117,3.5343336,0.956867,0.168425,0.568861932062,0.437968319197,0.121224032952,0.0859029568492,0.0613056894144
218.36885668,-0.803936607006,26.1749854056,22.6969084283,3.3251232,0.819688,0.240876,0.452506657554,0.202475698517,0.122747315746,0.0869824003634,0.0620760474004
217.3276842,-0.863394965474,25.3602245529,21.1147829973,6.6728928,1.12135,0.391348,0.97482317093,0.650411952675,0.124836059377,0.0884625462521,0.0631323715068
215.940243481,-0.652439599144,26.198868717,21.5859526401,4.57842,0.581476,0.183427,0.744315025081,0.438033399747,0.136972522166,0.0970628049129,0.0692700506471
215.955651375,-0.662444865748,24.397780504,21.8127216759,3.1959816,1.30453,0.225473,0.521597128966,0.32575916693,0.138177644593,0.0979167905234,0.0698795078594
216.490231316,-0.921029256872,23.70528976,21.6550066683,3.600576,1.33617,0.607059,0.359114877235,0.216967088528,0.129780195831,0.091966108459,0.065632731266
216.520290308,-1.23180669879,24.0930414284,22.5072356749,3.5390376,1.52075,0.638561,0.794746968542,0.281412974736,0.110002311438,0.0779509110744,0.0556306152801
215.496890746,-0.596342568653,24.3265906766,17.7190612353,14.6962536,0.741797,0.380294,0.795973495515,0.53296093102,0.141523607092,0.100287839112,0.0715716355073
214.857403047,-1.08371699786,26.0443727944,22.4240503903,3.6466248,0.332466,0.612301,1.333119208,0.956642358525,0.147743694177,0.104695577902,0.0747172718771
214.415634541,-1.09185889997,24.203241528,19.1608751201,7.363776,0.467867,0.592854,1.29977491134,0.94655661045,0.13158903626,0.0932479066103,0.0665475020986
211.705281375,-1.72373633783,26.3206410319,21.8359903512,5.522412,0.310421,0.632783,0.902005892092,0.510514182467,0.162831032518,0.115386914785,0.08234727441
211.469573904,-1.20908283062,24.1789975985,18.3784553182,8.172108,0.774833,0.000521855,0.42163783612,0.289578327071,0.175037814318,0.124037003589,0.0885205154377
212.081099317,-0.593634411932,17.9897282949,21.9375019048,4.7912592,5.0,0.280939,0.59282066976,0.322752021365,0.117871956387,0.0835275756519,0.0596104697472
212.030694923,-0.552250089299,25.2275638431,21.5779200665,6.2642496,1.34336,0.426863,0.976342732004,0.766372087865,0.11337958242,0.0803441457853,0.0573385763243
210.867156043,-2.12130467534,23.8893035379,20.5211273501,8.517936,1.74818,0.524076,1.30213751056,0.822214972251,0.210318214838,0.149037745189,0.106362598596
211.321605064,-1.58500717849,25.3254744896,21.1596384036,8.13792,1.00716,0.682504,1.02996563587,0.809886461474,0.15453158309,0.109505677964,0.0781500582591
210.950382353,-0.614440197183,23.7540808104,22.2906839713,3.8848656,1.92625,0.459872,1.2010045912,0.613174673256,0.139419056445,0.0987964919008,0.0705073174412
211.117278394,-1.28222662481,20.6750678589,21.9705721747,5.880084,3.68675,0.539256,0.873808689454,0.451061012862,0.14129413705,0.100125229812,0.0714555874039
209.801682373,-1.9309797592,22.8148566465,19.2204826326,3.6631728,0.917059,0.194379,0.504481430368,0.298319640548,0.139624765535,0.0989422634828,0.0706113491027
209.696080311,-1.92041024164,22.6667573936,19.468765076,3.7839648,1.10616,0.295981,0.339171243495,0.237197231744,0.139769369194,0.0990447339383,0.0706844783889
210.048859736,-0.805937175337,24.2186926647,22.2930903391,4.2905688,1.76495,0.488579,0.374927383754,-0.0084248347001,0.124372876442,0.0881343210419,0.0628981295956
209.90862443,-0.723526681949,22.7325672537,19.7040954745,3.1137288,0.940469,0.313791,0.556698027467,0.380967090014,0.122265492707,0.0866409662208,0.0618323787739
182.691951003,-1.56359964285,15.0157023993,19.9294284232,2.9235864,5.0,0.206673,1.14617548609,0.759869925546,0.055570407986,0.0393788446322,0.0281031911714
182.116427587,-1.10934406684,26.352523044,23.0332184381,2.512188,0.0510534,0.463629,0.40002913601,0.0257247044071,0.0615603114608,0.0436234684679,0.0311324185705
182.643229518,-0.876922867823,22.9692304151,21.585654308,4.1932128,1.77789,0.667599,0.698506173764,0.507739377153,0.063493794255,0.0449935919079,0.032110223819
182.662779009,-0.750169775675,25.9612346601,22.0075047424,4.7516616,0.637208,0.555175,0.837998600479,0.594817625487,0.0601797855223,0.0426451867094,0.0304342559013
180.370215027,-2.019167227,26.3844467715,21.4360622272,5.275284,0.225819,0.422896,1.16168924102,0.872471798894,0.0683182665056,0.0484123564999,0.0345500667295
180.453302565,-1.12215620528,25.1610645812,22.2809185511,3.9586344,1.20414,0.437956,0.921029097981,0.508871244613,0.0873345884848,0.0618878880973,0.0441670436661
178.888133183,-1.3986861679,26.2972249672,22.5648623252,4.183284,0.279319,0.688386,0.644631604107,0.522132482918,0.0758449588103,0.0537459946287,0.0383564824172
179.655727494,-2.11591055114,23.1601990449,21.1566207779,7.6050408,2.35356,0.504347,1.13973139881,0.849644129147,0.0797557973163,0.0565173311635,0.0403342804244
179.551799675,-2.00562067275,20.0886996053,20.4932065964,5.7652896,3.42898,0.326555,0.933701743795,0.475523659272,0.0785901723735,0.0556913346451,0.039744797968
180.031131569,-1.31148484814,24.353587873,22.3221688708,5.1931824,1.95888,0.459861,0.393927026846,0.0697149790241,0.0800457000251,0.0567227648492,0.0404808906715
179.241740242,-1.22594492604,25.0377638846,21.9294349866,3.1473288,0.979041,0.232828,1.03479818944,0.533842925986,0.0653963357021,0.0463417893886,0.0330723813402
180.004451335,-0.613158357001,25.8640151569,21.9655377427,3.054576,0.3868,0.246234,1.30147713924,0.91283216004,0.077033332658,0.0545881116979,0.0389574695007
179.681891937,-0.55352064993,16.118540062,20.6259274803,3.569916,5.0,0.226423,0.900701537272,0.701084689068,0.0639595946831,0.0453236719515,0.0323457894547
179.7230994,-0.755755644131,25.7442032536,22.075920597,4.98834,0.935984,0.521319,0.484475979656,0.288228512861,0.0684125253864,0.0484791511476,0.0345977355419
177.218343687,-2.03771268943,25.5856927733,20.8798282711,5.8102464,0.588709,0.442407,0.131669617883,-0.208109127939,0.0570556512245,0.0404313321854,0.028854311708
177.474473851,-1.30999141157,24.6631546859,21.0331643403,7.0448952,1.17674,0.661341,0.641570441487,0.345794831898,0.0582486002986,0.0412766913962,0.0294576125853
178.59373988,-1.74077099017,26.5941866608,21.2141967693,7.0610736,0.329304,0.478676,0.823352955221,0.699700363719,0.0597118254797,0.0423135762988,0.0301975981006
177.146385246,-1.19674631354,26.0837044201,21.1075175749,6.791988,0.287785,0.625678,0.930102166769,0.520496454268,0.0556099335683,0.0394068536359,0.0281231801374
178.154205,-1.00653401123,25.3864771407,21.8097098271,3.9405744,0.795261,0.428893,0.978483058313,0.680701711288,0.0517588405271,0.0366778545152,0.0261755967404
178.376170856,-1.152675217,24.3596231348,21.6069248029,8.4478296,1.97421,0.592509,0.385732193439,0.164189050209,0.0666958135464,0.0472626380559,0.0337295561857
175.931137173,-1.49862712146,26.3970894931,21.8934016615,4.1959008,0.350529,0.327733,0.701235254005,0.304204132737,0.05328576601,0.037759879347,0.026947796915
140.86441871,-0.949430631189,26.3075226099,22.3759798726,3.1474632,0.304987,0.324052,0.919535865759,0.548732590622,0.0872934260472,0.0618587191693,0.044146226906
139.592880826,-1.50216316738,22.1391225562,19.2962685816,3.6408456,1.28795,0.263647,0.571938346821,0.414627140258,0.0933942699012,0.0661819586588,0.0472315593222
138.787109142,-0.715924111951,26.1294765213,20.9879942246,7.9274496,0.562668,0.567461,0.661364596449,0.599314529301,0.100600154842,0.0712882631435,0.0508757355913
137.548554034,-1.03743718369,26.5216741958,22.5970267001,5.0806224,0.501849,0.681817,0.468572045433,0.445268174827,0.0854679743565,0.0605651497837,0.0432230553891
138.115946398,-0.998973403028,17.7053925313,22.5487458754,3.1093944,5.0,0.25169,0.339451134351,0.210575934644,0.102315365531,0.0725037124751,0.0517431557821
137.030591817,-1.77320049409,25.6704589377,20.5054208261,5.181204,0.382951,0.16218,0.949775227067,0.733170745773,0.067693299194,0.0479694860666,0.0342340068612
137.086840359,-1.61900782304,24.9475478618,21.5026261651,5.1352896,1.52399,0.0434462,0.570028215522,0.466896474197,0.0768730161599,0.0544745066571,0.0388763938823
135.306637285,-1.45393538122,24.5043725702,21.4240502211,6.2854176,1.67808,0.405999,0.707807023809,0.668746945211,0.0711051944733,0.0503872565847,0.0359594781825
135.548632521,-1.04023959622,22.2687501942,18.7275555482,6.4903272,1.38463,0.482488,0.259367148773,0.223336360897,0.0906935310483,0.0642681347454,0.0458657356214
134.716910298,-0.515034394185,25.7797579043,21.5540779266,3.4010088,0.468359,0.0998557,0.717446736965,0.338687105871,0.0965596823078,0.0684250640789,0.048832378773
135.37392262,-1.57225640771,22.1067470338,20.1429329262,4.851,2.01378,0.359223,0.643561262838,0.419426421267,0.0640146208962,0.0453626651634,0.0323736174344
135.305826249,-1.47505582469,25.5025060114,21.9176033072,6.7504752,1.19144,0.637637,0.988927848126,1.05512072866,0.0695823510908,0.0493081244507,0.0351893424168
135.252162548,-0.934706800677,26.7604656737,22.3330442144,4.3952664,0.0414736,0.513791,0.708774649751,0.647784333461,0.0903322811754,0.0640121423362,0.0456830435267
